이터널 리턴	이터널리턴	PHRASE	1	0	온라인 배틀 아레나와 배틀로얄 장르가 결합된 부분 유료 멀티플레이어 게임. 쿼터뷰 시점에서 진행되며, 다양한 캐릭터를 선택하여 전략적인 아이템 제작과 전투를 통해 최후의 생존자를 가리는 것이 목표이다.
이풋볼	이풋볼	NOUN	1	0	일본 코나미에서 개발한 축구 비디오 게임. 과거 '위닝 일레븐' 시리즈로 유명했으며, 현재는 부분 유료화 모델로 서비스되고 있다. 모바일, PC, 콘솔 등 다양한 플랫폼에서 즐길 수 있으며, 현실적인 그래픽과 게임플레이를 특징으로 한다. 선수 라이선스 확보에 힘쓰고 있으며, 꾸준한 업데이트를 통해 게임성을 개선하고 있다.
일랜시아	일랜시아	NOUN	1	0	넥슨에서 제작한 2D MMORPG. 아기자기한 그래픽과 다양한 직업, 생산 시스템이 특징이며, 자유로운 플레이 스타일을 지향한다. 저사양 PC에서도 실행 가능하며, 오랜 기간 서비스되어 온 게임이다.
임진록	임진록	NOUN	0	0	HQ team에서 개발한 임진왜란을 바탕으로 한 실시간 전략 시뮬레이션 게임. 다양한 버전과 내용이 존재하며, 한국적인 판타지 요소가 강한 것이 특징이다.
잇 테익스 투	잇테익스투	PHRASE	1	0	두 명의 플레이어가 협동하여 진행하는 액션 어드벤처 게임. 부부 관계의 위기를 겪는 주인공들이 인형으로 변해, 그들의 관계를 회복하기 위한 여정을 떠난다. 다채로운 게임 플레이와 감동적인 스토리로 호평받았다.
자바!	자바	NOUN	1	0	쪼리핑이 개발한 웹 기반 리듬 게임. 노래 가사에 맞춰 내려오는 노트를 처리하는 게임이다.
작혼	작혼	NOUN	0	0	온라인 마작 게임. 미소녀 캐릭터 수집 요소와 화려한 연출이 특징이다. 간단한 조작으로 마작을 즐길 수 있으며, 다양한 캐릭터들의 고유 스킬을 활용하는 전략적인 플레이도 가능하다.
저 오늘 쉽니다.	저오늘쉽니다	PHRASE	2	0	PONOS의 모바일 캐주얼 게임. 주인공이 '저 오늘 쉽니다.'라는 메시지를 보내고 회사를 탈출하는 게임이다.
제노블레이드 크로니클스	제노블레이드크로니클스	PHRASE	1	0	닌텐도에서 제작한 롤플레잉 비디오 게임. 광활한 오픈 월드 맵 탐험, 실시간 전투 시스템, 그리고 매력적인 캐릭터와 스토리가 특징이다. 거신 위에 세워진 세계에서 벌어지는 모험을 다룬다.
젠레스 존 제로	젠레스존제로	PHRASE	1	0	호요버스에서 개발한 도시 판타지 스타일의 액션 롤플레잉 게임. 문명이 파괴된 종말 이후의 세계관을 배경으로 하며, '공동'이라 불리는 위험 지역과 그곳에서 활동하는 다양한 세력들의 이야기를 다룬다. 독특한 아트 스타일과 화려한 액션, 개성 넘치는 캐릭터들이 특징이다.
젤다의 전설	젤다의전설	PHRASE	1	0	닌텐도에서 제작한 액션 어드벤처 게임 시리즈. 광활한 세계를 탐험하며 퍼즐을 풀고, 적과 싸우며 모험을 헤쳐나가는 것이 특징이다. 주인공 링크와 젤다 공주, 그리고 악당 가논의 대립 구도가 주요 스토리 라인을 이룬다. 다양한 무기와 아이템, 독특한 게임 시스템으로 많은 사랑을 받고 있다.
