바람의 나라	바람의나라	PHRASE	2	0	넥슨에서 개발 및 배급한 MMORPG. 한국 온라인 게임의 선구자 중 하나로, 동명의 만화를 원작으로 한다. 고구려 시대를 배경으로 하며, 다양한 직업과 몬스터, 퀘스트 등을 제공한다. 2D 그래픽과 텍스트 기반 인터페이스가 특징이며, 오랜 기간 서비스되며 많은 사용자를 보유하고 있다.
바바 이즈 유	바바이즈유	PHRASE	1	0	단어 블록을 조작하여 게임 규칙을 바꾸고, 그 규칙을 이용하여 퍼즐을 푸는 독특한 방식의 비디오 게임. '바바 이즈 유', '돌멩이 이즈 푸쉬' 와 같이 주어진 단어 블록들을 움직여 규칙을 변경하며, 목표를 달성해야 한다. 창의적인 문제 해결 능력과 논리적 사고를 요구한다.
바이오하자드	바이오하자드	NOUN	1	0	일본의 캡콤에서 제작한 서바이벌 호러 비디오 게임 시리즈. 엄브렐라라는 제약 회사의 생물학적 무기로 인해 발생하는 변이 생물체와 싸우는 것이 주된 내용이다.
반조-카주이	반조카주이	NOUN	1	0	영국의 레어사가 개발한 닌텐도 64용 액션 어드벤처 게임 시리즈로, 곰과 새가 짝을 이루어 마녀 그룬틸다로부터 동생을 구하기 위해 흩어진 퍼즐 조각을 수집하며 모험하는 내용을 담고 있다.
발더스 게이트	발더스게이트	PHRASE	1	0	캐나다의 바이오웨어에서 제작한 던전 앤 드래곤 시리즈 기반의 컴퓨터 롤플레잉 게임. 뛰어난 자유도와 방대한 스토리, 매력적인 동료 캐릭터들이 특징이며, CRPG 장르의 대표작 중 하나로 평가받는다. TRPG의 규칙을 충실히 구현하여 전략적인 전투를 즐길 수 있으며, 깊이 있는 세계관과 다양한 선택지를 제공하여 플레이어에게 몰입감 있는 경험을 선사한다.
발로란트	발로란트	NOUN	1	0	라이엇 게임즈에서 개발한 1인칭 전술 슈팅 게임. 초능력을 가진 요원들을 선택하여 5대5로 팀을 이루어 공격과 수비를 번갈아 수행하며 목표를 달성하는 방식으로 진행된다. 다양한 전략적 요소와 캐릭터별 고유한 능력을 활용하는 것이 특징이다.
배틀그라운드	배틀그라운드	NOUN	1	0	온라인에서 다수의 이용자가 참여하여 최후의 1인이 될 때까지 싸우는 슈팅 비디오 게임. 고립된 섬에서 무기와 장비를 획득하고 전략적으로 생존하며 경쟁자들을 제거해야 한다.
배틀필드	배틀필드	NOUN	1	0	광활한 전장에서 보병, 차량, 항공기를 이용하여 대규모 전투를 벌이는 1인칭 슈팅 게임 시리즈. 분대 플레이와 전략적인 팀워크가 중요하며, 다양한 시대 배경과 무기를 제공하여 현실적인 전투 경험을 선사한다.
뱀파이어 서바이버즈	뱀파이어서바이버즈	PHRASE	1	0	캐주얼한 로그라이크 슈팅 게임. 간단한 조작으로 몰려오는 적들을 물리치며, 레벨업을 통해 다양한 무기와 능력을 획득하여 생존 시간을 늘리는 것이 목표이다. 중독성 있는 게임 플레이와 다양한 캐릭터, 아이템 조합이 특징이다.
버블보블	버블보블	NOUN	1	0	1986년 타이토에서 제작한 아케이드 플랫폼 게임. 귀여운 공룡 캐릭터가 등장하며, 적을 거품으로 가두어 터뜨리는 방식으로 진행된다. 2인 협동 플레이가 가능하며, 숨겨진 요소와 다양한 아이템이 존재하여 높은 인기를 끌었다.
별의 커비	별의커비	PHRASE	1	0	분홍색의 둥근 주인공이 다양한 능력을 흡수하여 적을 물리치고 모험을 펼치는 내용이 특징이다. 간단한 조작과 귀여운 캐릭터 디자인으로 폭넓은 연령층에게 인기가 높다.
불과 얼음의 춤	불과얼음의춤	PHRASE	2	0	리듬 게임의 일종. 2개의 구체를 조작하여 좁은 길을 따라 진행하는 방식으로, 정확한 박자 감각과 예측 능력을 요구한다. 단순해 보이는 겉모습과 달리 높은 난이도로 유명하며, 창작마당을 통해 다양한 사용자들이 제작한 맵을 즐길 수 있다는 특징을 가진다.
붕괴	붕괴	NOUN	0	0	미호요에서 개발한 액션 롤플레잉 게임. 매력적인 캐릭터와 몰입도 높은 스토리, 화려한 전투 시스템이 특징이다. 다양한 '발키리'를 수집하고 육성하여 '붕괴' 현상에 맞서는 이야기를 다룬다. 모바일 플랫폼을 중심으로 다양한 플랫폼에서 즐길 수 있다.
붕괴: 스타레일	붕괴스타레일	PHRASE	1	0	호요버스에서 개발한 턴제 전략 롤플레잉 게임. 광활한 은하를 배경으로, 열차를 타고 미지의 행성들을 탐험하며 다양한 동료들과 함께 모험을 펼치는 것이 특징이다. 매력적인 캐릭터, 흥미진진한 스토리, 그리고 전략적인 전투 시스템을 제공한다.
브라운더스트	브라운더스트	NOUN	1	0	네오위즈가 서비스하고 갬프스엔이 개발한 턴제 전략 RPG. 3x6 크기의 격자판 위에 용병을 배치하고 공격 순서를 설정하여 대전을 치르는 방식으로, 고도의 수싸움이 요구되는 전략성을 특징으로 한다.
